"año_cd","ccaa_cd","zbs_residencia_cd"
"2017","ES21","5002"
"2017","ES21","5003"
"2017","ES21","5022"
"2017","ES21","5004"
"2017","ES21","5005"
"2017","ES21","5006"
"2017","ES21","5007"
"2017","ES21","5008"
"2017","ES21","5009"
"2017","ES21","5010"
"2017","ES21","5011"
"2017","ES21","5013"
"2017","ES21","5016"
"2017","ES21","5017"
"2017","ES21","22003"
"2017","ES21","5018"
"2017","ES21","5019"
"2017","ES21","5020"
"2017","ES21","5021"
"2017","ES21","5026"
"2017","ES21","5027"
"2017","ES21","22001"
"2017","ES21","22023"
"2017","ES21","22002"
"2017","ES21","22004"
"2017","ES21","22005"
"2017","ES21","22006"
"2017","ES21","22008"
"2017","ES21","27004"
"2017","ES21","22009"
"2017","ES21","22010"
"2017","ES21","22011"
"2017","ES21","22012"
"2017","ES21","22013"
"2017","ES21","27006"
"2017","ES21","22014"
"2017","ES21","22015"
"2017","ES21","22016"
"2017","ES21","22017"
"2017","ES21","22018"
"2017","ES21","22019"
"2017","ES21","27007"
"2017","ES21","22020"
"2017","ES21","22021"
"2017","ES21","22024"
"2017","ES21","22025"
"2017","ES21","27001"
"2017","ES21","27002"
"2017","ES21","27003"
"2017","ES21","27005"
"2017","ES21","27008"
"2017","ES21","27009"
"2017","ES21","27010"
"2017","ES21","27011"
"2017","ES21","27012"
"2017","ES21","27013"
"2017","ES21","27014"
"2017","ES21","27015"
"2017","ES21","27016"
"2017","ES21","27020"
"2017","ES21","27017"
"2017","ES21","27018"
"2017","ES21","27019"
"2017","ES21","42001"
"2017","ES21","42003"
"2017","ES21","42004"
"2017","ES21","42005"
"2017","ES21","42006"
"2017","ES21","42007"
"2017","ES21","42008"
"2017","ES21","42009"
"2017","ES21","42010"
"2017","ES21","42011"
"2017","ES21","42012"
"2017","ES21","42013"
"2017","ES21","42014"
"2017","ES21","42015"
"2017","ES21","42016"
"2017","ES21","42017"
"2017","ES21","42018"
"2017","ES21","42021"
"2017","ES21","42024"
"2017","ES21","43001"
"2017","ES21","43002"
"2017","ES21","43003"
"2017","ES21","43004"
"2017","ES21","43005"
"2017","ES21","43006"
"2017","ES21","47013"
"2017","ES21","43007"
"2017","ES21","47015"
"2017","ES21","43008"
"2017","ES21","43009"
"2017","ES21","43010"
"2017","ES21","43011"
"2017","ES21","47016"
"2017","ES21","43012"
"2017","ES21","43013"
"2017","ES21","47018"
"2017","ES21","43014"
"2017","ES21","43015"
"2017","ES21","43016"
"2017","ES21","47022"
"2017","ES21","43017"
"2017","ES21","43020"
"2017","ES21","44002"
"2017","ES21","44003"
"2017","ES21","44004"
"2017","ES21","44005"
"2017","ES21","99028"
"2017","ES21","44006"
"2017","ES21","44008"
"2017","ES21","44009"
"2017","ES21","44010"
"2017","ES21","44011"
"2022","ES24","1101"
"2017","ES21","44012"
"2017","ES21","47001"
"2017","ES21","47003"
"2017","ES21","47004"
"2017","ES21","47005"
"2017","ES21","47006"
"2017","ES21","47007"
"2017","ES21","47008"
"2017","ES21","47010"
"2017","ES21","47011"
"2017","ES21","47012"
"2017","ES21","47017"
"2017","ES21","47019"
"2017","ES21","47020"
"2017","ES21","47021"
"2017","ES21","47047"
"2017","ES21","99018"
"2017","ES21","99033"
"2017","ES21","99038"
"2022","ES24","1102"
"2022","ES24","1103"
"2022","ES24","1104"
"2022","ES24","1105"
"2022","ES24","1106"
"2022","ES24","1107"
"2022","ES24","1108"
"2022","ES24","1109"
"2022","ES24","1110"
"2022","ES24","1111"
"2022","ES24","1112"
"2022","ES24","1113"
"2022","ES24","1114"
"2022","ES24","1201"
"2022","ES24","1202"
"2022","ES24","1203"
"2022","ES24","1204"
"2022","ES24","1205"
"2022","ES24","1206"
"2022","ES24","1207"
"2022","ES24","1208"
"2022","ES24","1209"
"2022","ES24","1210"
"2022","ES24","1211"
"2022","ES24","1213"
"2022","ES24","1214"
"2022","ES24","1215"
"2022","ES24","2503"
"2022","ES24","2504"
"2022","ES24","2505"
"2022","ES24","2507"
"2022","ES24","2508"
"2022","ES24","2509"
"2022","ES24","2510"
"2022","ES24","2511"
"2022","ES24","2512"
"2022","ES24","2513"
"2022","ES24","2515"
"2022","ES24","2516"
"2022","ES24","2517"
"2022","ES24","2518"
"2022","ES24","2519"
"2022","ES24","2520"
"2022","ES24","2521"
"2022","ES24","2522"
"2022","ES24","2523"
"2022","ES24","2524"
"2022","ES24","2525"
"2022","ES24","3301"
"2022","ES24","3302"
"2022","ES24","3303"
"2022","ES24","3304"
"2022","ES24","3601"
"2022","ES24","3602"
"2022","ES24","3603"
"2022","ES24","3604"
"2022","ES24","3605"
"2022","ES24","3606"
"2022","ES24","3607"
"2022","ES24","3608"
"2022","ES24","3609"
"2022","ES24","3610"
"2022","ES24","3611"
"2022","ES24","3612"
"2022","ES24","3613"
"2022","ES24","3614"
"2022","ES24","3615"
"2022","ES24","3616"
"2022","ES24","3617"
"2022","ES24","3618"
"2022","ES24","3701"
"2022","ES24","3702"
"2022","ES24","3703"
"2022","ES24","3704"
"2022","ES24","3705"
"2022","ES24","3706"
"2022","ES24","3707"
"2022","ES24","3709"
"2022","ES24","3710"
"2022","ES24","3711"
"2022","ES24","4801"
"2022","ES24","4802"
"2022","ES24","4803"
"2022","ES24","4804"
"2022","ES24","4805"
"2022","ES24","4806"
"2022","ES24","4807"
"2022","ES24","4808"
"2022","ES24","4809"
"2022","ES24","4810"
"2022","ES24","4811"
"2022","ES24","4812"
"2022","ES24","4813"
"2022","ES24","4814"
"2022","ES24","4815"
"2022","ES24","4817"
"2022","ES24","4898"
"2022","ES24","4899"
"2022","ES24","4901"
"2022","ES24","4902"
"2022","ES24","4903"
"2022","ES24","4904"
"2022","ES24","4905"
"2022","ES24","4906"
"2022","ES24","4907"
"2022","ES24","4908"
"2022","ES24","4909"
"2022","ES24","4910"
"2022","ES24","4911"
"2022","ES24","4912"
"2022","ES24","4999"
"2022","ES24","5401"
"2022","ES24","5402"
"2022","ES24","5403"
"2022","ES24","5404"
"2022","ES24","5405"
"2022","ES24","5406"
"2022","ES24","5407"
"2022","ES24","5408"
"2022","ES24","5409"
"2022","ES24","5410"
"2022","ES24","5411"
"2022","ES24","5412"
"2022","ES24","5413"
"2022","ES24","5414"
"2022","ES24",""
"2020","ES24","1101"
"2020","ES24","1102"
"2020","ES24","1103"
"2020","ES24","1104"
"2020","ES24","1105"
"2020","ES24","1106"
"2020","ES24","1107"
"2020","ES24","1108"
"2020","ES24","1109"
"2020","ES24","1110"
"2020","ES24","1111"
"2020","ES24","1112"
"2020","ES24","1113"
"2020","ES24","1114"
"2020","ES24","1201"
"2020","ES24","1202"
"2020","ES24","1203"
"2020","ES24","1204"
"2020","ES24","1205"
"2020","ES24","1206"
"2020","ES24","1207"
"2020","ES24","1208"
"2020","ES24","1209"
"2020","ES24","1210"
"2020","ES24","1211"
"2020","ES24","1213"
"2020","ES24","1214"
"2020","ES24","1215"
"2020","ES24","2503"
"2020","ES24","2504"
"2020","ES24","2505"
"2020","ES24","2507"
"2020","ES24","2508"
"2020","ES24","2509"
"2020","ES24","2510"
"2020","ES24","2511"
"2020","ES24","2512"
"2020","ES24","2513"
"2020","ES24","2515"
"2020","ES24","2516"
"2020","ES24","2517"
"2020","ES24","2518"
"2020","ES24","2519"
"2020","ES24","2520"
"2020","ES24","2521"
"2020","ES24","2522"
"2020","ES24","2523"
"2020","ES24","2524"
"2020","ES24","2525"
"2020","ES24","3301"
"2020","ES24","3302"
"2020","ES24","3303"
"2020","ES24","3304"
"2020","ES24","3601"
"2020","ES24","3602"
"2020","ES24","3603"
"2020","ES24","3604"
"2020","ES24","3605"
"2020","ES24","3606"
"2020","ES24","3607"
"2020","ES24","3608"
"2020","ES24","3609"
"2020","ES24","3610"
"2020","ES24","3611"
"2020","ES24","3612"
"2020","ES24","3613"
"2020","ES24","3614"
"2020","ES24","3615"
"2020","ES24","3616"
"2020","ES24","3617"
"2020","ES24","3618"
"2020","ES24","3701"
"2020","ES24","3702"
"2020","ES24","3703"
"2020","ES24","3704"
"2020","ES24","3705"
"2020","ES24","3706"
"2020","ES24","3707"
"2020","ES24","3709"
"2020","ES24","3710"
"2020","ES24","3711"
"2020","ES24","4801"
"2020","ES24","4802"
"2020","ES24","4803"
"2020","ES24","4804"
"2020","ES24","4805"
"2020","ES24","4806"
"2020","ES24","4807"
"2020","ES24","4808"
"2020","ES24","4809"
"2020","ES24","4810"
"2020","ES24","4811"
"2020","ES24","4812"
"2020","ES24","4813"
"2020","ES24","4814"
"2020","ES24","4815"
"2020","ES24","4817"
"2020","ES24","4898"
"2020","ES24","4899"
"2020","ES24","4901"
"2020","ES24","4902"
"2020","ES24","4903"
"2020","ES24","4904"
"2020","ES24","4905"
"2020","ES24","4906"
"2020","ES24","4907"
"2020","ES24","4908"
"2020","ES24","4909"
"2020","ES24","4910"
"2020","ES24","4911"
"2020","ES24","4912"
"2020","ES24","4999"
"2020","ES24","5401"
"2020","ES24","5402"
"2020","ES24","5403"
"2020","ES24","5404"
"2020","ES24","5405"
"2020","ES24","5406"
"2020","ES24","5407"
"2020","ES24","5408"
"2020","ES24","5409"
"2020","ES24","5410"
"2020","ES24","5411"
"2020","ES24","5412"
"2020","ES24","5413"
"2020","ES24","5414"
"2020","ES24",""
"2019","ES24","1101"
"2019","ES24","1102"
"2019","ES24","1103"
"2019","ES24","1104"
"2019","ES24","1105"
"2019","ES24","1106"
"2019","ES24","1107"
"2019","ES24","1108"
"2019","ES24","1109"
"2019","ES24","1110"
"2019","ES24","1111"
"2019","ES24","1112"
"2019","ES24","1113"
"2019","ES24","1114"
"2019","ES24","1201"
"2019","ES24","1202"
"2019","ES24","1203"
"2019","ES24","1204"
"2019","ES24","1205"
"2019","ES24","1206"
"2019","ES24","1207"
"2019","ES24","1208"
"2019","ES24","1209"
"2019","ES24","1210"
"2019","ES24","1211"
"2019","ES24","1213"
"2019","ES24","1214"
"2019","ES24","1215"
"2019","ES24","2503"
"2019","ES24","2504"
"2019","ES24","2505"
"2019","ES24","2507"
"2019","ES24","2508"
"2019","ES24","2509"
"2019","ES24","2510"
"2019","ES24","2511"
"2019","ES24","2512"
"2019","ES24","2513"
"2019","ES24","2515"
"2019","ES24","2516"
"2019","ES24","2517"
"2019","ES24","2518"
"2019","ES24","2519"
"2019","ES24","2520"
"2019","ES24","2521"
"2019","ES24","2522"
"2019","ES24","2523"
"2019","ES24","2524"
"2019","ES24","2525"
"2019","ES24","3301"
"2019","ES24","3302"
"2019","ES24","3303"
"2019","ES24","3304"
"2019","ES24","3601"
"2019","ES24","3602"
"2019","ES24","3603"
"2019","ES24","3604"
"2019","ES24","3605"
"2019","ES24","3606"
"2019","ES24","3607"
"2019","ES24","3608"
"2019","ES24","3609"
"2019","ES24","3610"
"2019","ES24","3611"
"2019","ES24","3612"
"2019","ES24","3613"
"2019","ES24","3614"
"2019","ES24","3615"
"2019","ES24","3616"
"2019","ES24","3617"
"2019","ES24","3618"
"2019","ES24","3701"
"2019","ES24","3702"
"2019","ES24","3703"
"2019","ES24","3704"
"2019","ES24","3705"
"2019","ES24","3706"
"2019","ES24","3707"
"2019","ES24","3709"
"2019","ES24","3710"
"2019","ES24","3711"
"2019","ES24","4801"
"2019","ES24","4802"
"2019","ES24","4803"
"2019","ES24","4804"
"2019","ES24","4805"
"2019","ES24","4806"
"2019","ES24","4807"
"2019","ES24","4808"
"2019","ES24","4809"
"2019","ES24","4810"
"2019","ES24","4811"
"2019","ES24","4812"
"2019","ES24","4813"
"2019","ES24","4814"
"2019","ES24","4815"
"2019","ES24","4817"
"2019","ES24","4898"
"2019","ES24","4899"
"2019","ES24","4901"
"2019","ES24","4902"
"2019","ES24","4903"
"2019","ES24","4904"
"2019","ES24","4905"
"2019","ES24","4906"
"2019","ES24","4907"
"2019","ES24","4908"
"2019","ES24","4909"
"2019","ES24","4910"
"2019","ES24","4911"
"2019","ES24","4912"
"2019","ES24","4999"
"2019","ES24","5401"
"2019","ES24","5402"
"2019","ES24","5403"
"2019","ES24","5404"
"2019","ES24","5405"
"2019","ES24","5406"
"2019","ES24","5407"
"2019","ES24","5408"
"2019","ES24","5409"
"2019","ES24","5410"
"2019","ES24","5411"
"2019","ES24","5412"
"2019","ES24","5413"
"2019","ES24","5414"
"2019","ES24",""
"2021","ES24","1101"
"2021","ES24","1102"
"2021","ES24","1103"
"2021","ES24","1104"
"2021","ES24","1105"
"2021","ES24","1106"
"2021","ES24","1107"
"2021","ES24","1108"
"2021","ES24","1109"
"2021","ES24","1110"
"2021","ES24","1111"
"2021","ES24","1112"
"2021","ES24","1113"
"2021","ES24","1114"
"2021","ES24","1201"
"2021","ES24","1202"
"2021","ES24","1203"
"2021","ES24","1204"
"2021","ES24","1205"
"2021","ES24","1206"
"2021","ES24","1207"
"2021","ES24","1208"
"2021","ES24","1209"
"2021","ES24","1210"
"2021","ES24","1211"
"2021","ES24","1213"
"2021","ES24","1214"
"2021","ES24","1215"
"2021","ES24","2503"
"2021","ES24","2504"
"2021","ES24","2505"
"2021","ES24","2507"
"2021","ES24","2508"
"2021","ES24","2509"
"2021","ES24","2510"
"2021","ES24","2511"
"2021","ES24","2512"
"2021","ES24","2513"
"2021","ES24","2515"
"2021","ES24","2516"
"2021","ES24","2517"
"2021","ES24","2518"
"2021","ES24","2519"
"2021","ES24","2520"
"2021","ES24","2521"
"2021","ES24","2522"
"2021","ES24","2523"
"2021","ES24","2524"
"2021","ES24","2525"
"2021","ES24","3301"
"2021","ES24","3302"
"2021","ES24","3303"
"2021","ES24","3304"
"2021","ES24","3601"
"2021","ES24","3602"
"2021","ES24","3603"
"2021","ES24","3604"
"2021","ES24","3605"
"2021","ES24","3606"
"2021","ES24","3607"
"2021","ES24","3608"
"2021","ES24","3609"
"2021","ES24","3610"
"2021","ES24","3611"
"2021","ES24","3612"
"2021","ES24","3613"
"2021","ES24","3614"
"2021","ES24","3615"
"2021","ES24","3616"
"2021","ES24","3617"
"2021","ES24","3618"
"2021","ES24","3701"
"2021","ES24","3702"
"2021","ES24","3703"
"2021","ES24","3704"
"2021","ES24","3705"
"2021","ES24","3706"
"2021","ES24","3707"
"2021","ES24","3709"
"2021","ES24","3710"
"2021","ES24","3711"
"2021","ES24","4801"
"2021","ES24","4802"
"2021","ES24","4803"
"2021","ES24","4804"
"2021","ES24","4805"
"2021","ES24","4806"
"2021","ES24","4807"
"2021","ES24","4808"
"2021","ES24","4809"
"2021","ES24","4810"
"2021","ES24","4811"
"2021","ES24","4812"
"2021","ES24","4813"
"2021","ES24","4814"
"2021","ES24","4815"
"2021","ES24","4817"
"2021","ES24","4898"
"2021","ES24","4899"
"2021","ES24","4901"
"2021","ES24","4902"
"2021","ES24","4903"
"2021","ES24","4904"
"2021","ES24","4905"
"2021","ES24","4906"
"2021","ES24","4907"
"2021","ES24","4908"
"2021","ES24","4909"
"2021","ES24","4910"
"2021","ES24","4911"
"2021","ES24","4912"
"2021","ES24","4999"
"2021","ES24","5401"
"2021","ES24","5402"
"2021","ES24","5403"
"2021","ES24","5404"
"2021","ES24","5405"
"2021","ES24","5406"
"2021","ES24","5407"
"2021","ES24","5408"
"2021","ES24","5409"
"2021","ES24","5410"
"2021","ES24","5411"
"2021","ES24","5412"
"2021","ES24","5413"
"2021","ES24","5414"
"2021","ES24",""
"2018","ES24","1101"
"2018","ES24","1102"
"2018","ES24","1103"
"2018","ES24","1104"
"2018","ES24","1105"
"2018","ES24","1106"
"2018","ES24","1107"
"2018","ES24","1108"
"2018","ES24","1109"
"2018","ES24","1110"
"2018","ES24","1111"
"2018","ES24","1112"
"2018","ES24","1113"
"2018","ES24","1114"
"2018","ES24","1201"
"2018","ES24","1202"
"2018","ES24","1203"
"2018","ES24","1204"
"2018","ES24","1205"
"2018","ES24","1206"
"2018","ES24","1207"
"2018","ES24","1208"
"2018","ES24","1209"
"2018","ES24","1210"
"2018","ES24","1211"
"2018","ES24","1213"
"2018","ES24","1214"
"2018","ES24","1215"
"2018","ES24","2503"
"2018","ES24","2504"
"2018","ES24","2505"
"2018","ES24","2507"
"2018","ES24","2508"
"2018","ES24","2509"
"2018","ES24","2510"
"2018","ES24","2511"
"2018","ES24","2512"
"2018","ES24","2513"
"2018","ES24","2515"
"2018","ES24","2516"
"2018","ES24","2517"
"2018","ES24","2518"
"2018","ES24","2519"
"2018","ES24","2520"
"2018","ES24","2521"
"2018","ES24","2522"
"2018","ES24","2523"
"2018","ES24","2524"
"2018","ES24","2525"
"2018","ES24","3301"
"2018","ES24","3302"
"2018","ES24","3303"
"2018","ES24","3304"
"2018","ES24","3601"
"2018","ES24","3602"
"2018","ES24","3603"
"2018","ES24","3604"
"2018","ES24","3605"
"2018","ES24","3606"
"2018","ES24","3607"
"2018","ES24","3608"
"2018","ES24","3609"
"2018","ES24","3610"
"2018","ES24","3611"
"2018","ES24","3612"
"2018","ES24","3613"
"2018","ES24","3614"
"2018","ES24","3615"
"2018","ES24","3616"
"2018","ES24","3617"
"2018","ES24","3618"
"2018","ES24","3701"
"2018","ES24","3702"
"2018","ES24","3703"
"2018","ES24","3704"
"2018","ES24","3705"
"2018","ES24","3706"
"2018","ES24","3707"
"2018","ES24","3709"
"2018","ES24","3710"
"2018","ES24","3711"
"2018","ES24","4801"
"2018","ES24","4802"
"2018","ES24","4803"
"2018","ES24","4804"
"2018","ES24","4805"
"2018","ES24","4806"
"2018","ES24","4807"
"2018","ES24","4808"
"2018","ES24","4809"
"2018","ES24","4810"
"2018","ES24","4811"
"2018","ES24","4812"
"2018","ES24","4813"
"2018","ES24","4814"
"2018","ES24","4815"
"2018","ES24","4817"
"2018","ES24","4898"
"2018","ES24","4899"
"2018","ES24","4901"
"2018","ES24","4902"
"2018","ES24","4903"
"2018","ES24","4904"
"2018","ES24","4905"
"2018","ES24","4906"
"2018","ES24","4907"
"2018","ES24","4908"
"2018","ES24","4909"
"2018","ES24","4910"
"2018","ES24","4911"
"2018","ES24","4912"
"2018","ES24","4999"
"2018","ES24","5401"
"2018","ES24","5402"
"2018","ES24","5403"
"2018","ES24","5404"
"2018","ES24","5405"
"2018","ES24","5406"
"2018","ES24","5407"
"2018","ES24","5408"
"2018","ES24","5409"
"2018","ES24","5410"
"2018","ES24","5411"
"2018","ES24","5412"
"2018","ES24","5413"
"2018","ES24","5414"
"2018","ES24",""
"2015","ES24","1101"
"2015","ES24","1102"
"2015","ES24","1103"
"2015","ES24","1104"
"2015","ES24","1105"
"2015","ES24","1106"
"2015","ES24","1107"
"2015","ES24","1108"
"2015","ES24","1109"
"2015","ES24","1110"
"2015","ES24","1111"
"2015","ES24","1112"
"2015","ES24","1113"
"2015","ES24","1114"
"2015","ES24","1201"
"2015","ES24","1202"
"2015","ES24","1203"
"2015","ES24","1204"
"2015","ES24","1205"
"2015","ES24","1206"
"2015","ES24","1207"
"2015","ES24","1208"
"2015","ES24","1209"
"2015","ES24","1210"
"2015","ES24","1211"
"2015","ES24","1213"
"2015","ES24","1214"
"2015","ES24","1215"
"2015","ES24","2502"
"2015","ES24","2503"
"2015","ES24","2504"
"2015","ES24","2505"
"2015","ES24","2507"
"2015","ES24","2508"
"2015","ES24","2509"
"2015","ES24","2510"
"2015","ES24","2511"
"2015","ES24","2512"
"2015","ES24","2513"
"2015","ES24","2515"
"2015","ES24","2516"
"2015","ES24","2517"
"2015","ES24","2518"
"2015","ES24","2519"
"2015","ES24","2520"
"2015","ES24","2521"
"2015","ES24","2522"
"2015","ES24","2523"
"2015","ES24","2524"
"2015","ES24","2525"
"2015","ES24","3301"
"2015","ES24","3302"
"2015","ES24","3303"
"2015","ES24","3304"
"2015","ES24","3601"
"2015","ES24","3602"
"2015","ES24","3603"
"2015","ES24","3604"
"2015","ES24","3605"
"2015","ES24","3606"
"2015","ES24","3607"
"2015","ES24","3608"
"2015","ES24","3609"
"2015","ES24","3610"
"2015","ES24","3611"
"2015","ES24","3612"
"2015","ES24","3613"
"2015","ES24","3614"
"2015","ES24","3615"
"2015","ES24","3616"
"2015","ES24","3617"
"2015","ES24","3618"
"2015","ES24","3701"
"2015","ES24","3702"
"2015","ES24","3703"
"2015","ES24","3704"
"2015","ES24","3705"
"2015","ES24","3706"
"2015","ES24","3707"
"2015","ES24","3709"
"2015","ES24","3710"
"2015","ES24","3711"
"2015","ES24","4801"
"2015","ES24","4802"
"2015","ES24","4803"
"2015","ES24","4804"
"2015","ES24","4805"
"2015","ES24","4806"
"2015","ES24","4807"
"2015","ES24","4808"
"2015","ES24","4809"
"2015","ES24","4810"
"2015","ES24","4811"
"2015","ES24","4812"
"2015","ES24","4813"
"2015","ES24","4814"
"2015","ES24","4815"
"2015","ES24","4816"
"2015","ES24","4817"
"2015","ES24","4898"
"2015","ES24","4899"
"2015","ES24","4901"
"2015","ES24","4902"
"2015","ES24","4903"
"2015","ES24","4904"
"2015","ES24","4905"
"2015","ES24","4906"
"2015","ES24","4907"
"2015","ES24","4908"
"2015","ES24","4909"
"2015","ES24","4910"
"2015","ES24","4911"
"2015","ES24","4912"
"2015","ES24","4999"
"2015","ES24","5401"
"2015","ES24","5402"
"2015","ES24","5403"
"2015","ES24","5404"
"2015","ES24","5405"
"2015","ES24","5406"
"2015","ES24","5407"
"2015","ES24","5408"
"2015","ES24","5409"
"2015","ES24","5410"
"2015","ES24","5411"
"2015","ES24","5412"
"2015","ES24","5413"
"2015","ES24","5414"
"2014","ES24","1101"
"2014","ES24","1102"
"2014","ES24","1103"
"2014","ES24","1104"
"2014","ES24","1105"
"2014","ES24","1106"
"2014","ES24","1107"
"2014","ES24","1108"
"2014","ES24","1109"
"2014","ES24","1110"
"2014","ES24","1111"
"2014","ES24","1112"
"2014","ES24","1113"
"2014","ES24","1114"
"2014","ES24","1201"
"2014","ES24","1202"
"2014","ES24","1203"
"2014","ES24","1204"
"2014","ES24","1205"
"2014","ES24","1206"
"2014","ES24","1207"
"2014","ES24","1208"
"2014","ES24","1209"
"2014","ES24","1210"
"2014","ES24","1211"
"2014","ES24","1213"
"2014","ES24","1214"
"2014","ES24","1215"
"2014","ES24","2501"
"2014","ES24","2502"
"2014","ES24","2503"
"2014","ES24","2504"
"2014","ES24","2505"
"2014","ES24","2507"
"2014","ES24","2508"
"2014","ES24","2509"
"2014","ES24","2510"
"2014","ES24","2511"
"2014","ES24","2512"
"2014","ES24","2513"
"2014","ES24","2515"
"2014","ES24","2516"
"2014","ES24","2517"
"2014","ES24","2518"
"2014","ES24","2519"
"2014","ES24","2520"
"2014","ES24","2521"
"2014","ES24","2522"
"2014","ES24","2523"
"2014","ES24","2524"
"2014","ES24","2525"
"2014","ES24","3301"
"2014","ES24","3302"
"2014","ES24","3303"
"2014","ES24","3304"
"2014","ES24","3601"
"2014","ES24","3602"
"2014","ES24","3603"
"2014","ES24","3604"
"2014","ES24","3605"
"2014","ES24","3606"
"2014","ES24","3607"
"2014","ES24","3608"
"2014","ES24","3609"
"2014","ES24","3610"
"2014","ES24","3611"
"2014","ES24","3612"
"2014","ES24","3613"
"2014","ES24","3614"
"2014","ES24","3615"
"2014","ES24","3616"
"2014","ES24","3617"
"2014","ES24","3618"
"2014","ES24","3701"
"2014","ES24","3702"
"2014","ES24","3703"
"2014","ES24","3704"
"2014","ES24","3705"
"2014","ES24","3706"
"2014","ES24","3707"
"2014","ES24","3709"
"2014","ES24","3710"
"2014","ES24","3711"
"2014","ES24","4801"
"2014","ES24","4802"
"2014","ES24","4803"
"2014","ES24","4804"
"2014","ES24","4805"
"2014","ES24","4806"
"2014","ES24","4807"
"2014","ES24","4808"
"2014","ES24","4809"
"2014","ES24","4810"
"2014","ES24","4811"
"2014","ES24","4812"
"2014","ES24","4813"
"2014","ES24","4814"
"2014","ES24","4815"
"2014","ES24","4816"
"2014","ES24","4817"
"2014","ES24","4898"
"2014","ES24","4899"
"2014","ES24","4901"
"2014","ES24","4902"
"2014","ES24","4903"
"2014","ES24","4904"
"2014","ES24","4905"
"2014","ES24","4906"
"2014","ES24","4907"
"2014","ES24","4908"
"2014","ES24","4909"
"2014","ES24","4910"
"2014","ES24","4911"
"2014","ES24","4912"
"2014","ES24","4999"
"2014","ES24","5401"
"2014","ES24","5402"
"2014","ES24","5403"
"2014","ES24","5404"
"2014","ES24","5405"
"2014","ES24","5406"
"2014","ES24","5407"
"2014","ES24","5408"
"2014","ES24","5409"
"2014","ES24","5410"
"2014","ES24","5411"
"2014","ES24","5412"
"2014","ES24","5413"
"2014","ES24","5414"
"2016","ES24","1101"
"2016","ES24","1102"
"2016","ES24","1103"
"2016","ES24","1104"
"2016","ES24","1105"
"2016","ES24","1106"
"2016","ES24","1107"
"2016","ES24","1108"
"2016","ES24","1109"
"2016","ES24","1110"
"2016","ES24","1111"
"2016","ES24","1112"
"2016","ES24","1113"
"2016","ES24","1114"
"2016","ES24","1201"
"2016","ES24","1202"
"2016","ES24","1203"
"2016","ES24","1204"
"2016","ES24","1205"
"2016","ES24","1206"
"2016","ES24","1207"
"2016","ES24","1208"
"2016","ES24","1209"
"2016","ES24","1210"
"2016","ES24","1211"
"2016","ES24","1213"
"2016","ES24","1214"
"2016","ES24","1215"
"2016","ES24","2503"
"2016","ES24","2504"
"2016","ES24","2505"
"2016","ES24","2507"
"2016","ES24","2508"
"2016","ES24","2509"
"2016","ES24","2510"
"2016","ES24","2511"
"2016","ES24","2512"
"2016","ES24","2513"
"2016","ES24","2515"
"2016","ES24","2516"
"2016","ES24","2517"
"2016","ES24","2518"
"2016","ES24","2519"
"2016","ES24","2520"
"2016","ES24","2521"
"2016","ES24","2522"
"2016","ES24","2523"
"2016","ES24","2524"
"2016","ES24","2525"
"2016","ES24","3301"
"2016","ES24","3302"
"2016","ES24","3303"
"2016","ES24","3304"
"2016","ES24","3601"
"2016","ES24","3602"
"2016","ES24","3603"
"2016","ES24","3604"
"2016","ES24","3605"
"2016","ES24","3606"
"2016","ES24","3607"
"2016","ES24","3608"
"2016","ES24","3609"
"2016","ES24","3610"
"2016","ES24","3611"
"2016","ES24","3612"
"2016","ES24","3613"
"2016","ES24","3614"
"2016","ES24","3615"
"2016","ES24","3616"
"2016","ES24","3617"
"2016","ES24","3618"
"2016","ES24","3701"
"2016","ES24","3702"
"2016","ES24","3703"
"2016","ES24","3704"
"2016","ES24","3705"
"2016","ES24","3706"
"2016","ES24","3707"
"2016","ES24","3709"
"2016","ES24","3710"
"2016","ES24","3711"
"2016","ES24","4801"
"2016","ES24","4802"
"2016","ES24","4803"
"2016","ES24","4804"
"2016","ES24","4805"
"2016","ES24","4806"
"2016","ES24","4807"
"2016","ES24","4808"
"2016","ES24","4809"
"2016","ES24","4810"
"2016","ES24","4811"
"2016","ES24","4812"
"2016","ES24","4813"
"2016","ES24","4814"
"2016","ES24","4815"
"2016","ES24","4816"
"2016","ES24","4817"
"2016","ES24","4898"
"2016","ES24","4899"
"2016","ES24","4901"
"2016","ES24","4902"
"2016","ES24","4903"
"2016","ES24","4904"
"2016","ES24","4905"
"2016","ES24","4906"
"2016","ES24","4907"
"2016","ES24","4908"
"2016","ES24","4909"
"2016","ES24","4910"
"2016","ES24","4911"
"2016","ES24","4912"
"2016","ES24","4999"
"2016","ES24","5401"
"2016","ES24","5402"
"2016","ES24","5403"
"2016","ES24","5404"
"2016","ES24","5405"
"2016","ES24","5406"
"2016","ES24","5407"
"2016","ES24","5408"
"2016","ES24","5409"
"2016","ES24","5410"
"2016","ES24","5411"
"2016","ES24","5412"
"2016","ES24","5413"
"2016","ES24","5414"
"2017","ES24","1101"
"2017","ES24","1102"
"2017","ES24","1103"
"2017","ES24","1104"
"2017","ES24","1105"
"2017","ES24","1106"
"2017","ES24","1107"
"2017","ES24","1108"
"2017","ES24","1109"
"2017","ES24","1110"
"2017","ES24","1111"
"2017","ES24","1112"
